estudiante_id,carrera,semestre,genero,edad,promedio,materias_inscritas,materias_aprobadas,materias_reprobadas,asistencia_pct,beca,trabaja
EST-2318,Administracion,10,F,23,10.3,6,4,2,90.5,False,False
EST-2319,Administracion,4,M,21,11.3,4,3,1,78.5,False,True
EST-2320,Administracion,6,F,27,13.0,7,7,0,74.4,False,False
EST-2321,Relaciones Industriales,8,F,25,13.4,7,6,1,94.9,False,False
EST-2322,Relaciones Industriales,6,F,22,14.0,7,2,5,85.9,False,True
EST-2323,Administracion,2,M,18,11.8,7,3,4,71.9,False,False
EST-2324,Relaciones Industriales,6,F,24,15.2,7,4,3,70.9,False,False
EST-2325,Contaduria,9,F,23,15.2,6,5,1,87.6,True,True
EST-2326,Economia,10,M,27,14.2,6,5,1,67.0,False,True
EST-2327,Relaciones Industriales,2,F,18,11.1,6,3,3,61.0,False,True
EST-2328,Administracion,10,M,25,15.6,6,6,0,100.0,False,False
EST-2329,Relaciones Industriales,1,F,17,11.1,7,5,2,64.1,False,True
EST-2330,Economia,4,M,24,11.4,4,3,1,78.9,False,True
EST-2331,Administracion,10,F,25,20.0,6,6,0,58.6,True,False
EST-2332,Contaduria,4,F,23,16.0,6,3,3,84.0,False,False
EST-2333,Economia,8,M,25,10.1,6,6,0,93.6,True,False
EST-2334,Administracion,3,F,23,14.7,4,3,1,84.1,False,False
EST-2335,Administracion,9,F,21,13.1,4,2,2,100.0,False,False
EST-2336,Contaduria,8,M,21,12.0,5,2,3,100.0,False,True
EST-2337,Contaduria,10,F,24,17.0,6,3,3,78.4,False,False
EST-2338,Contaduria,10,F,17,15.8,6,6,0,99.0,False,False
EST-2339,Relaciones Industriales,8,F,22,11.7,7,3,4,81.3,False,True
EST-2340,Relaciones Industriales,6,M,24,10.9,4,3,1,89.7,True,False
EST-2341,Contaduria,3,F,17,17.5,7,6,1,91.6,False,False
EST-2342,Relaciones Industriales,1,F,17,11.5,7,4,3,87.5,False,False
EST-2343,Relaciones Industriales,4,F,19,9.6,6,3,3,67.4,False,True
EST-2344,Relaciones Industriales,8,F,26,13.3,5,4,1,90.9,False,True
EST-2345,Economia,9,M,22,13.4,7,4,3,84.6,True,False
EST-2346,Contaduria,6,F,22,7.5,5,2,3,77.5,False,True
EST-2347,Contaduria,2,F,21,14.0,5,4,1,87.4,False,False
EST-2348,Relaciones Industriales,2,F,22,13.4,7,5,2,77.8,False,False
EST-2349,Administracion,6,F,22,15.1,7,5,2,89.2,False,False
EST-2350,Economia,3,M,19,15.7,6,5,1,66.4,True,True
EST-2351,Contaduria,4,F,18,11.2,5,3,2,92.4,False,False
EST-2352,Contaduria,9,F,21,12.5,6,5,1,85.5,False,False
EST-2353,Administracion,2,F,19,8.8,6,2,4,84.9,False,False
EST-2354,Administracion,7,F,23,15.8,5,4,1,79.6,True,False
EST-2355,Contaduria,5,M,26,14.0,5,5,0,89.0,False,False
EST-2356,Contaduria,6,F,22,13.6,6,3,3,59.6,False,True
EST-2357,Administracion,8,F,21,18.2,7,7,0,82.2,False,False
EST-2358,Relaciones Industriales,5,M,18,12.2,6,4,2,98.8,False,False
EST-2359,Contaduria,9,F,22,15.0,5,3,2,77.9,False,False
EST-2360,Contaduria,2,F,21,10.6,7,3,4,79.2,False,False
EST-2361,Administracion,3,F,18,13.2,6,5,1,96.9,True,True
EST-2362,Administracion,7,F,22,14.3,7,4,3,76.6,False,False
EST-2363,Contaduria,6,M,27,14.9,4,3,1,64.1,False,False
EST-2364,Contaduria,9,F,21,13.8,5,4,1,100.0,False,False
EST-2365,Administracion,6,F,17,7.9,5,4,1,85.0,False,True
EST-2366,Relaciones Industriales,1,F,20,6.9,4,1,3,84.6,True,True
EST-2367,Contaduria,3,F,24,11.2,7,2,5,100.0,False,False
EST-2368,Economia,6,M,25,12.0,4,2,2,72.8,False,False
EST-2369,Contaduria,6,M,22,14.4,4,3,1,80.6,False,False
EST-2370,Relaciones Industriales,2,F,22,10.2,5,4,1,66.6,False,False
EST-2371,Relaciones Industriales,3,M,18,14.6,6,6,0,74.0,False,True
EST-2372,Relaciones Industriales,10,M,24,13.2,5,2,3,73.4,False,False
EST-2373,Economia,5,M,20,17.3,5,4,1,84.4,False,False
EST-2374,Contaduria,5,M,23,16.6,6,5,1,70.5,False,True
EST-2375,Administracion,9,M,27,16.7,5,4,1,88.3,False,False
EST-2376,Administracion,6,M,22,14.3,6,5,1,85.2,False,False
EST-2377,Contaduria,2,F,18,11.5,7,4,3,100.0,True,False
EST-2378,Relaciones Industriales,10,M,26,12.5,7,7,0,86.4,False,True
EST-2379,Economia,4,F,22,13.7,5,3,2,85.9,False,False
EST-2380,Economia,4,M,22,10.8,6,3,3,91.5,False,False
EST-2381,Economia,9,F,25,16.0,6,5,1,100.0,True,False
EST-2382,Economia,6,F,25,12.6,7,5,2,59.3,False,True
EST-2383,Relaciones Industriales,1,M,20,14.9,5,2,3,68.3,False,True
EST-2384,Contaduria,5,F,18,8.1,6,4,2,81.3,False,True
EST-2385,Contaduria,9,F,22,19.1,7,7,0,85.2,False,True
EST-2386,Economia,8,F,23,12.5,5,3,2,50.1,True,False
EST-2387,Administracion,3,F,20,11.5,6,3,3,76.3,False,True
EST-2388,Relaciones Industriales,10,M,23,17.2,7,5,2,86.9,False,False
EST-2389,Economia,3,M,21,11.8,5,2,3,70.1,False,False
EST-2390,Administracion,10,F,24,9.3,4,1,3,80.7,False,True
EST-2391,Economia,8,F,24,15.7,4,3,1,100.0,True,True
EST-2392,Relaciones Industriales,10,F,26,16.4,5,5,0,53.7,False,True
EST-2393,Economia,7,M,20,13.2,4,4,0,66.9,False,True
EST-2394,Relaciones Industriales,3,F,22,15.6,5,4,1,84.8,False,False
EST-2395,Administracion,6,M,23,10.9,7,3,4,71.7,False,True
EST-2396,Administracion,7,M,18,13.9,4,4,0,100.0,False,True
EST-2397,Administracion,9,F,27,10.4,4,3,1,87.1,False,False
EST-2398,Administracion,4,F,20,14.3,7,7,0,77.4,True,True
EST-2399,Relaciones Industriales,9,M,26,13.4,5,3,2,66.3,True,False
EST-2400,Administracion,8,F,21,15.9,6,5,1,79.3,False,False
EST-2401,Economia,10,M,26,15.6,6,6,0,65.3,False,True
EST-2402,Administracion,7,M,21,16.3,7,5,2,73.0,True,False
EST-2403,Contaduria,5,M,21,13.4,4,3,1,86.7,False,True
EST-2404,Economia,7,M,23,13.1,6,4,2,95.1,False,True
EST-2405,Economia,2,M,19,9.4,7,2,5,91.1,False,False
EST-2406,Contaduria,5,F,19,9.2,6,2,4,65.3,False,True
EST-2407,Administracion,2,F,17,13.2,7,4,3,93.5,False,False
EST-2408,Contaduria,10,F,25,13.4,6,2,4,52.1,False,True
EST-2409,Contaduria,1,M,21,12.3,6,4,2,64.8,False,False
EST-2410,Economia,7,F,22,14.4,7,7,0,75.9,True,False
EST-2411,Relaciones Industriales,6,F,24,15.0,6,5,1,100.0,False,False
EST-2412,Relaciones Industriales,10,F,25,14.5,5,5,0,79.3,False,False
EST-2413,Contaduria,8,F,21,10.5,7,4,3,66.2,False,True
EST-2414,Relaciones Industriales,5,M,24,13.0,7,7,0,94.0,False,True
EST-2415,Administracion,6,F,21,17.0,6,5,1,95.8,False,False
EST-2416,Contaduria,6,F,19,17.4,7,7,0,69.8,False,True
EST-2417,Economia,7,F,18,13.2,6,4,2,76.1,True,False
EST-2418,Contaduria,1,F,20,15.6,5,5,0,100.0,False,False
EST-2419,Economia,4,F,20,12.3,6,3,3,83.1,False,True
EST-2420,Administracion,8,F,26,14.8,4,4,0,75.8,False,True
EST-2421,Economia,8,F,21,13.4,4,3,1,81.2,True,False
EST-2422,Contaduria,5,M,19,11.5,6,4,2,83.2,False,True
EST-2423,Relaciones Industriales,3,M,17,11.8,7,4,3,69.4,False,True
EST-2424,Administracion,10,M,28,8.7,5,1,4,69.5,False,True
EST-2425,Administracion,4,F,23,10.3,5,5,0,76.8,True,True
EST-2426,Administracion,7,M,24,17.9,7,7,0,57.1,True,True
EST-2427,Contaduria,5,F,17,19.8,6,5,1,83.7,True,False
EST-2428,Administracion,7,F,22,15.7,6,4,2,67.1,False,False
EST-2429,Relaciones Industriales,5,F,27,14.1,7,3,4,83.1,False,False
EST-2430,Relaciones Industriales,7,M,24,17.6,7,7,0,97.8,False,False
EST-2431,Contaduria,3,M,20,10.9,7,4,3,80.5,False,False
EST-2432,Relaciones Industriales,4,M,20,13.0,6,3,3,81.8,False,True
EST-2433,Administracion,8,M,21,11.0,6,3,3,88.8,False,False
EST-2434,Contaduria,9,M,20,11.7,4,2,2,84.9,False,False
EST-2435,Relaciones Industriales,5,F,22,15.3,4,3,1,72.0,False,True
EST-2436,Relaciones Industriales,3,F,21,15.4,4,3,1,91.3,False,True
EST-2437,Economia,5,F,21,14.1,6,6,0,77.1,False,False
EST-2438,Administracion,2,M,23,13.2,6,5,1,63.0,False,False
EST-2439,Administracion,5,M,24,14.2,6,3,3,69.4,False,False
EST-2440,Relaciones Industriales,9,M,21,13.5,4,2,2,86.0,False,True
EST-2441,Economia,8,F,26,15.5,7,5,2,88.2,False,False
EST-2442,Contaduria,2,F,23,14.4,7,6,1,90.2,False,False
EST-2443,Relaciones Industriales,9,F,23,10.2,4,1,3,78.4,True,True
EST-2444,Relaciones Industriales,7,M,24,17.3,4,3,1,89.3,False,False
EST-2445,Economia,5,M,23,11.4,5,4,1,80.1,True,True
EST-2446,Relaciones Industriales,6,M,21,11.5,6,5,1,78.2,False,False
EST-2447,Contaduria,5,F,22,13.3,6,5,1,80.3,False,False
EST-2448,Administracion,4,F,21,19.3,7,7,0,95.7,False,False
EST-2449,Relaciones Industriales,4,M,18,15.0,7,7,0,67.1,True,True
EST-2450,Administracion,8,F,20,14.5,4,4,0,52.1,False,True
EST-2451,Contaduria,8,F,21,17.6,4,4,0,74.2,False,True
EST-2452,Economia,9,F,24,13.1,7,4,3,65.9,True,False
EST-2453,Administracion,9,F,21,12.7,7,6,1,76.4,False,True
EST-2454,Administracion,1,F,21,15.3,4,3,1,74.2,False,False
EST-2455,Economia,9,F,24,16.1,7,5,2,100.0,False,False
EST-2456,Contaduria,9,M,20,8.3,6,3,3,77.6,False,True
EST-2457,Relaciones Industriales,1,F,17,16.6,5,5,0,75.7,False,False
EST-2458,Contaduria,5,M,19,11.0,5,1,4,87.6,False,True
EST-2459,Economia,2,F,21,15.7,5,4,1,78.0,False,True
EST-2460,Administracion,4,F,23,10.6,5,0,5,64.6,False,False
EST-2461,Contaduria,6,F,28,12.6,5,1,4,95.7,False,True
EST-2462,Economia,3,M,21,12.9,5,3,2,100.0,False,False
EST-2463,Administracion,10,F,24,16.3,5,4,1,81.9,False,True
EST-2464,Economia,4,F,24,16.1,4,3,1,85.2,False,False
EST-2465,Contaduria,8,M,24,12.3,4,0,4,84.3,False,True
EST-2466,Relaciones Industriales,5,M,24,8.4,4,3,1,89.7,False,False
EST-2467,Relaciones Industriales,9,M,28,9.6,4,3,1,96.1,False,True
EST-2468,Contaduria,9,F,25,12.0,5,5,0,87.7,False,True
EST-2469,Administracion,8,M,22,9.4,4,3,1,88.1,False,True
EST-2470,Relaciones Industriales,8,M,21,14.7,4,3,1,96.0,False,False
EST-2471,Administracion,7,F,24,11.1,7,1,6,84.5,False,True
EST-2472,Contaduria,10,F,23,14.0,4,4,0,91.2,False,False
EST-2473,Relaciones Industriales,5,M,19,12.6,6,6,0,70.9,False,True
EST-2474,Contaduria,3,M,25,14.1,4,4,0,100.0,False,False
EST-2475,Contaduria,9,M,24,15.0,6,5,1,75.9,True,True
EST-2476,Relaciones Industriales,9,M,25,16.8,5,3,2,77.5,True,True
EST-2477,Relaciones Industriales,5,F,22,15.8,4,3,1,100.0,False,False
EST-2478,Economia,8,M,19,13.3,6,4,2,95.0,False,False
EST-2479,Relaciones Industriales,7,F,23,11.1,6,2,4,96.8,False,False
EST-2480,Relaciones Industriales,3,M,20,11.9,7,6,1,76.6,False,True
EST-2481,Economia,10,M,23,12.9,6,5,1,77.4,False,False
EST-2482,Administracion,7,F,23,12.4,7,6,1,36.6,False,True
EST-2483,Relaciones Industriales,1,F,25,13.7,6,6,0,96.3,False,False
EST-2484,Contaduria,6,M,27,10.3,4,3,1,70.3,False,True
EST-2485,Economia,2,M,18,14.2,4,3,1,78.3,False,True
EST-2486,Administracion,3,M,21,11.5,5,3,2,68.0,False,True
EST-2487,Administracion,8,M,20,10.6,4,2,2,78.8,False,True
EST-2488,Administracion,7,F,19,16.3,5,5,0,79.2,False,False
EST-2489,Economia,10,M,23,17.0,7,7,0,98.5,False,False
EST-2490,Administracion,2,F,22,13.2,4,2,2,67.3,False,False
EST-2491,Contaduria,4,F,23,11.7,5,3,2,85.7,False,False
EST-2492,Economia,8,F,20,18.7,6,5,1,72.8,False,True
EST-2493,Relaciones Industriales,1,F,19,13.9,7,5,2,88.2,False,True
EST-2494,Relaciones Industriales,2,F,23,13.3,5,4,1,77.9,False,False
EST-2495,Relaciones Industriales,8,F,26,17.4,7,7,0,83.2,False,False
EST-2496,Economia,7,F,24,16.6,5,5,0,70.4,False,True
EST-2497,Relaciones Industriales,2,M,19,13.5,5,3,2,75.3,False,False
EST-2498,Relaciones Industriales,4,F,24,5.6,7,4,3,65.6,False,True
EST-2499,Economia,3,F,22,12.7,7,5,2,90.2,False,False
EST-2500,Administracion,4,F,22,14.8,4,1,3,64.3,False,True
EST-2501,Relaciones Industriales,7,F,22,8.3,7,2,5,66.0,True,True
EST-2502,Administracion,9,M,25,12.0,5,3,2,97.0,False,False
EST-2503,Economia,1,M,18,14.8,6,4,2,91.2,False,True
EST-2504,Economia,8,F,25,14.5,6,4,2,72.1,True,False
EST-2505,Contaduria,4,M,18,13.2,7,5,2,100.0,False,False
EST-2506,Contaduria,1,M,18,16.5,5,4,1,100.0,True,True
EST-2507,Economia,1,F,28,17.4,7,6,1,61.2,False,True
EST-2508,Administracion,2,F,19,12.1,5,3,2,80.7,False,False
EST-2509,Economia,3,M,21,17.7,5,5,0,59.5,False,True
EST-2510,Economia,5,F,23,9.2,6,3,3,80.4,False,False
EST-2511,Administracion,1,M,20,12.5,5,3,2,86.1,False,False
EST-2512,Contaduria,1,M,22,16.6,4,2,2,88.0,False,False
EST-2513,Contaduria,10,F,22,15.4,7,2,5,59.8,False,False
EST-2514,Administracion,7,M,25,16.0,4,3,1,84.8,False,True
EST-2515,Administracion,2,F,20,16.1,5,4,1,84.1,False,False
EST-2516,Contaduria,4,F,21,16.5,4,3,1,77.2,False,True
EST-2517,Administracion,1,F,18,9.3,5,3,2,77.6,False,True
EST-2518,Administracion,4,M,17,14.6,5,5,0,92.1,False,True
EST-2519,Contaduria,1,M,22,10.3,7,4,3,86.5,True,False
EST-2520,Contaduria,7,F,26,13.0,5,3,2,85.1,False,True
EST-2521,Contaduria,2,M,18,14.2,6,5,1,88.1,False,True
EST-2522,Contaduria,6,F,21,15.8,6,5,1,100.0,False,False
EST-2523,Contaduria,7,M,23,15.8,5,4,1,72.6,False,False
EST-2524,Contaduria,8,F,23,10.3,5,3,2,100.0,False,False
EST-2525,Contaduria,3,M,21,12.1,4,3,1,72.0,False,True
EST-2526,Relaciones Industriales,1,M,21,12.3,7,5,2,83.3,False,True
EST-2527,Economia,7,F,24,18.2,6,5,1,100.0,False,False
EST-2528,Administracion,7,M,25,10.6,7,1,6,63.8,False,True
EST-2529,Administracion,9,M,23,13.3,5,4,1,62.3,False,True
EST-2530,Economia,5,M,19,9.5,5,4,1,75.8,False,True
EST-2531,Relaciones Industriales,8,M,23,13.1,4,3,1,79.4,False,False
EST-2532,Administracion,8,M,26,12.4,5,2,3,76.5,True,True
EST-2533,Contaduria,10,M,21,11.5,7,4,3,88.7,False,True
EST-2534,Contaduria,6,F,21,15.0,5,4,1,75.0,False,False
EST-2535,Relaciones Industriales,8,F,20,10.8,7,3,4,100.0,False,False
EST-2536,Contaduria,9,F,26,16.6,5,4,1,77.2,False,False
EST-2537,Administracion,2,F,19,15.7,7,5,2,89.9,False,False
EST-2538,Contaduria,4,M,25,11.5,4,3,1,51.5,False,True
EST-2539,Administracion,8,M,25,12.3,6,3,3,84.0,False,True
EST-2540,Relaciones Industriales,8,M,27,8.0,6,2,4,61.3,False,True
EST-2541,Administracion,10,M,23,9.9,6,3,3,100.0,False,False
EST-2542,Contaduria,7,F,28,19.3,7,7,0,73.9,False,True
EST-2543,Administracion,8,M,22,13.4,7,5,2,90.5,False,False
EST-2544,Administracion,6,F,25,17.9,7,6,1,91.0,True,True
EST-2545,Administracion,3,F,23,10.2,7,4,3,73.6,False,True
EST-2546,Relaciones Industriales,5,F,23,12.2,5,2,3,65.9,False,True
EST-2547,Contaduria,2,M,21,11.6,6,6,0,77.8,False,False
EST-2548,Administracion,5,F,25,15.4,5,2,3,89.6,False,False
EST-2549,Economia,8,M,27,14.4,5,5,0,83.8,False,False
EST-2550,Relaciones Industriales,8,M,23,10.1,5,4,1,80.8,False,True
EST-2551,Economia,9,M,22,11.0,6,5,1,78.7,False,True
EST-2552,Relaciones Industriales,3,F,21,19.2,6,6,0,79.2,False,False
EST-2553,Economia,6,F,23,13.9,7,5,2,75.2,False,False
EST-2554,Administracion,3,F,17,12.3,7,3,4,74.3,False,True
EST-2555,Administracion,3,F,20,11.0,5,4,1,83.9,False,False
EST-2556,Relaciones Industriales,5,F,22,15.1,7,6,1,89.3,False,False
EST-2557,Administracion,5,M,22,14.4,4,3,1,89.5,False,False
EST-2558,Economia,8,F,28,9.9,5,4,1,76.1,False,True
EST-2559,Economia,1,F,21,14.6,4,3,1,66.2,False,True
EST-2560,Economia,5,F,22,11.2,6,3,3,93.2,False,False
EST-2561,Contaduria,8,F,22,14.6,6,3,3,100.0,False,False
EST-2562,Relaciones Industriales,6,F,21,11.3,6,1,5,97.8,False,False
EST-2563,Administracion,7,F,26,15.6,6,4,2,84.8,False,False
EST-2564,Economia,5,F,20,15.1,7,5,2,81.9,False,True
EST-2565,Economia,4,M,23,11.2,5,4,1,61.8,True,True
EST-2566,Administracion,3,M,20,10.1,6,2,4,68.3,False,True
EST-2567,Economia,6,F,24,14.3,6,5,1,93.0,False,True
EST-2568,Administracion,8,M,25,12.2,7,6,1,100.0,False,False
EST-2569,Economia,8,F,20,16.3,5,2,3,71.3,False,True
EST-2570,Contaduria,3,M,23,14.8,6,4,2,53.3,True,True
EST-2571,Administracion,6,F,21,18.5,6,6,0,79.7,True,False
EST-2572,Economia,6,M,24,14.3,4,4,0,84.0,True,True
EST-2573,Administracion,8,F,23,15.7,7,6,1,100.0,False,False
EST-2574,Contaduria,3,M,18,14.2,6,5,1,74.0,False,True
EST-2575,Economia,6,F,22,11.1,5,3,2,64.0,False,True
EST-2576,Economia,1,M,23,12.8,6,5,1,80.3,False,False
EST-2577,Relaciones Industriales,3,F,21,11.2,4,2,2,79.1,False,True
EST-2578,Administracion,10,F,21,9.2,7,4,3,86.7,False,True
EST-2579,Administracion,6,M,22,14.2,5,4,1,78.4,False,True
EST-2580,Economia,3,F,21,17.2,5,5,0,64.8,False,True
EST-2581,Contaduria,3,M,20,13.5,5,3,2,68.5,False,False
EST-2582,Economia,10,F,24,15.6,6,4,2,89.8,False,False
EST-2583,Contaduria,9,F,24,15.2,4,2,2,95.6,False,False
EST-2584,Administracion,2,F,21,11.0,5,5,0,83.9,False,True
EST-2585,Economia,2,M,25,11.3,4,3,1,77.5,False,True
EST-2586,Economia,7,M,20,17.2,6,6,0,57.6,False,True
EST-2587,Economia,5,F,20,10.3,5,1,4,84.1,False,False
EST-2588,Contaduria,10,F,26,15.5,6,5,1,81.5,False,True
EST-2589,Contaduria,2,F,19,14.5,4,4,0,97.8,False,False
EST-2590,Contaduria,1,F,19,15.5,6,5,1,71.9,False,True
EST-2591,Administracion,5,F,26,12.3,4,3,1,80.9,False,False
EST-2592,Economia,8,M,22,13.4,5,3,2,73.8,False,True
EST-2593,Administracion,6,M,25,14.3,7,2,5,81.9,False,False
EST-2594,Contaduria,9,F,18,12.1,4,2,2,73.1,True,False
EST-2595,Administracion,10,F,24,12.0,6,1,5,67.4,False,False
EST-2596,Contaduria,4,F,20,13.9,6,2,4,49.6,True,True
EST-2597,Economia,9,F,23,9.8,6,2,4,86.0,False,False
EST-2598,Administracion,5,F,22,11.8,4,2,2,88.2,False,False
EST-2599,Administracion,5,M,25,9.7,7,2,5,96.6,False,False
EST-2600,Administracion,10,M,24,18.8,6,5,1,61.9,True,True
EST-2601,Contaduria,4,F,22,13.5,4,2,2,87.2,False,False
EST-2602,Administracion,3,M,18,16.8,7,5,2,74.4,False,True
EST-2603,Administracion,7,F,22,9.6,6,1,5,94.0,False,False
EST-2604,Administracion,6,F,18,13.3,7,5,2,83.1,True,False
EST-2605,Contaduria,10,F,24,10.9,4,0,4,68.4,False,True
EST-2606,Administracion,6,F,24,18.2,5,4,1,76.6,False,True
EST-2607,Administracion,7,M,24,16.3,5,3,2,87.4,False,True
EST-2608,Administracion,7,F,26,13.6,7,7,0,86.3,False,True
EST-2609,Contaduria,2,F,23,11.0,6,2,4,85.4,False,False
EST-2610,Economia,3,F,21,12.9,7,5,2,88.6,False,False
EST-2611,Administracion,8,F,26,13.1,7,5,2,100.0,False,False
EST-2612,Economia,3,F,20,14.7,7,5,2,99.6,False,False
EST-2613,Economia,8,F,21,15.1,4,4,0,79.1,False,False
EST-2614,Relaciones Industriales,3,F,19,13.3,6,4,2,92.3,False,False
EST-2615,Relaciones Industriales,9,F,21,14.4,7,4,3,96.9,True,True
EST-2616,Economia,3,F,20,16.0,5,4,1,100.0,False,False
EST-2617,Contaduria,10,F,27,13.7,5,4,1,83.2,False,False
EST-2618,Relaciones Industriales,4,M,26,13.4,6,4,2,80.9,False,False
EST-2619,Administracion,8,F,26,13.7,7,5,2,83.7,True,True
EST-2620,Contaduria,10,F,27,16.9,7,5,2,86.0,False,False
EST-2621,Contaduria,10,F,25,19.8,7,7,0,76.5,False,True
EST-2622,Economia,4,M,23,11.5,4,3,1,85.9,False,False
EST-2623,Economia,10,F,22,14.5,4,3,1,100.0,False,False
EST-2624,Administracion,2,F,17,13.5,5,1,4,71.7,False,True
EST-2625,Administracion,6,M,24,10.2,7,3,4,68.3,False,True
EST-2626,Relaciones Industriales,3,F,20,17.1,7,7,0,84.1,True,False
EST-2627,Administracion,6,F,21,13.5,5,4,1,83.4,False,False
EST-2628,Economia,6,F,24,17.5,4,3,1,98.9,False,False
EST-2629,Contaduria,9,M,21,9.8,4,3,1,83.1,False,True
EST-2630,Economia,8,M,28,11.7,6,3,3,88.6,False,False
EST-2631,Administracion,5,F,25,8.3,6,5,1,71.0,False,True
EST-2632,Contaduria,8,F,26,13.1,6,6,0,86.4,False,True
EST-2633,Relaciones Industriales,4,F,18,13.8,5,4,1,71.8,False,False
EST-2634,Administracion,10,F,24,20.0,4,4,0,81.7,False,False
EST-2635,Contaduria,6,M,22,13.6,7,5,2,57.0,False,True
EST-2636,Economia,7,M,24,12.3,4,3,1,95.2,True,False
EST-2637,Relaciones Industriales,8,F,26,14.3,6,5,1,77.7,False,True
EST-2638,Contaduria,2,F,17,17.0,6,6,0,85.8,False,False
EST-2639,Contaduria,4,M,20,7.6,4,3,1,70.6,False,False
EST-2640,Administracion,9,F,27,19.9,6,6,0,92.9,False,False
EST-2641,Economia,2,F,21,11.1,5,2,3,88.7,False,False
EST-2642,Relaciones Industriales,10,F,27,13.3,5,2,3,81.2,False,False
EST-2643,Relaciones Industriales,7,M,23,11.9,4,2,2,65.1,False,True
EST-2644,Relaciones Industriales,1,F,20,12.4,5,4,1,68.3,False,False
EST-2645,Administracion,8,M,23,19.4,5,5,0,68.7,True,False
EST-2646,Administracion,1,F,21,13.5,5,2,3,64.8,False,True
EST-2647,Administracion,5,F,25,13.9,7,7,0,89.5,False,False
EST-2648,Contaduria,5,M,22,10.5,6,2,4,60.9,False,True
EST-2649,Contaduria,10,M,24,11.4,6,3,3,88.8,False,False
EST-2650,Contaduria,8,F,23,13.3,7,3,4,97.7,False,True
EST-2651,Administracion,5,M,22,14.5,5,3,2,83.1,True,False
EST-2652,Administracion,7,M,24,14.8,6,5,1,62.4,False,False
EST-2653,Contaduria,9,M,29,15.5,6,6,0,82.1,False,False
EST-2654,Contaduria,1,M,18,16.0,7,6,1,78.7,False,False
EST-2655,Administracion,7,F,22,13.6,4,1,3,72.8,False,True
EST-2656,Relaciones Industriales,8,M,26,9.6,4,1,3,79.1,False,False
EST-2657,Administracion,3,M,20,12.4,4,2,2,100.0,True,True
EST-2658,Administracion,6,F,22,15.0,6,4,2,81.2,False,True
EST-2659,Relaciones Industriales,8,F,23,12.5,7,3,4,99.1,False,False
EST-2660,Relaciones Industriales,1,F,20,12.7,6,3,3,91.7,False,True
EST-2661,Administracion,9,F,23,13.5,5,4,1,62.5,False,True
EST-2662,Contaduria,10,F,25,15.8,5,4,1,86.2,False,False
EST-2663,Administracion,7,F,19,10.1,6,2,4,78.0,False,True
EST-2664,Relaciones Industriales,1,M,22,11.2,6,3,3,69.5,False,False
EST-2665,Administracion,10,M,25,7.9,4,1,3,97.9,False,False
EST-2666,Economia,5,M,20,7.8,7,1,6,100.0,False,False
EST-2667,Administracion,8,M,26,17.7,4,4,0,58.7,False,True
EST-2668,Economia,10,M,23,12.9,5,3,2,76.8,False,False
EST-2669,Administracion,6,M,23,10.6,6,4,2,90.2,False,False
EST-2670,Administracion,4,M,19,10.3,5,3,2,89.2,False,False
EST-2671,Contaduria,1,F,22,13.9,7,6,1,90.5,False,True
EST-2672,Administracion,4,F,21,15.3,6,5,1,68.5,False,True
EST-2673,Contaduria,6,F,26,17.1,4,4,0,94.2,False,False
EST-2674,Economia,2,M,23,14.4,4,4,0,87.3,False,False
EST-2675,Economia,1,M,20,18.1,7,6,1,52.2,False,False
EST-2676,Contaduria,9,F,25,15.5,5,2,3,75.0,False,False
EST-2677,Economia,5,F,26,10.1,6,3,3,73.5,False,False
EST-2678,Economia,1,M,20,10.8,5,3,2,96.7,False,True
EST-2679,Administracion,6,M,24,14.8,7,4,3,84.8,False,True
EST-2680,Contaduria,6,M,23,15.0,4,4,0,56.0,False,True
EST-2681,Administracion,5,M,20,12.1,4,4,0,85.9,False,True
EST-2682,Administracion,1,F,24,8.2,4,2,2,75.0,False,True
EST-2683,Contaduria,6,F,26,11.2,4,2,2,87.4,False,True
EST-2684,Economia,4,F,24,11.6,5,3,2,96.9,False,False
EST-2685,Administracion,9,F,23,13.6,7,6,1,66.2,True,True
EST-2686,Contaduria,8,F,25,11.3,7,4,3,77.8,True,True
EST-2687,Contaduria,9,M,23,9.4,6,2,4,78.7,False,True
EST-2688,Administracion,1,M,21,12.8,7,4,3,90.5,False,False
EST-2689,Administracion,10,F,27,12.8,6,3,3,72.8,True,True
EST-2690,Contaduria,9,M,22,11.4,5,3,2,81.9,True,False
EST-2691,Administracion,9,F,24,15.0,5,3,2,66.8,False,True
EST-2692,Contaduria,4,F,18,8.1,4,2,2,72.6,False,True
EST-2693,Contaduria,9,F,22,5.0,7,2,5,75.6,False,True
EST-2694,Relaciones Industriales,5,F,23,10.4,7,3,4,87.3,True,True
EST-2695,Contaduria,10,F,22,11.9,6,3,3,80.3,False,False
EST-2696,Relaciones Industriales,7,M,23,13.2,4,1,3,70.7,False,True
EST-2697,Relaciones Industriales,2,F,22,14.0,4,3,1,95.3,False,False
EST-2698,Administracion,1,M,22,16.6,6,5,1,63.4,False,False
EST-2699,Administracion,3,M,20,14.2,6,3,3,93.8,False,False
EST-2700,Contaduria,7,F,23,13.8,4,2,2,97.2,False,False
EST-2701,Contaduria,2,M,20,13.3,4,4,0,55.1,False,True
EST-2702,Contaduria,7,M,26,17.6,5,4,1,100.0,False,False
EST-2703,Contaduria,10,M,27,12.0,4,1,3,77.9,False,True
